13RENTAL-056,I3,DESKTOP,WIN 7 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-057,I3,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,STRONTIUM 2GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-058,I3,DESKTOP,WIN 7 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,STRONTIUM 2GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-059,I3,DESKTOP,WIN 7 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,STRONTIUM 2GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-060,I3,DESKTOP,WIN 7 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,ELIXIR 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-061,I3,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,,,,
13RENTAL-062,I3,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-063,I3,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,IBM DRIVE,DVDRW SATA,,
13RENTAL-064,I3,DESKTOP,WIN 7 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-065,I5,DESKTOP,WIN 7 PRO,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS R2.0 M/B,MOTHERBOARD,TOSHIBA 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-066,I3,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 320GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,,,,
13RENTAL-067,I3,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,ELIXIR 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-068,I3,DESKTOP,WIN 7 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-069,I3,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,ELIXIR 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-070,I3,DESKTOP,,2013-04-03,ORION ATX,DESKTOP CASING,ORION 550W PSU, POWER SUPPLY,INTEL CORE I3 2100 3.10 GHZ,PROCESSOR,INTEL DH61WW M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,STRONTIUM 2GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-071,I3,DESKTOP,,2013-04-03,ORION ATX,DESKTOP CASING,ORION 500W PSU, POWER SUPPLY,INTEL CORE I3 540 3.07 GHZ,PROCESSOR,INTEL DH55HC M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,IBM DRIVE,DVDRW SATA,,
13RENTAL-072,I3,DESKTOP,,2013-04-03,ORION ATX,DESKTOP CASING,ORION 500W PSU, POWER SUPPLY,INTEL CORE I3 530 2.93 GHZ,PROCESSOR,INTEL DH55TC M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,ELIXIR 4GB PC1333 DDR3 MEMORY,MEMORY,,,IBM DRIVE,DVDRW SATA,,
13RENTAL-073,I3,DESKTOP,,2013-04-03,ORION ATX,DESKTOP CASING,ORION 500W PSU, POWER SUPPLY,INTEL CORE I3 540 3.07 GHZ,PROCESSOR,INTEL DH55HC M/B,MOTHERBOARD,WESTERN DIGITAL 250GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,,,,
13RENTAL-074,I3,DESKTOP,,2013-04-03,ORION ATX,DESKTOP CASING,ORION 500W PSU, POWER SUPPLY,INTEL CORE I3 530 2.93 GHZ,PROCESSOR,ASUS P7H55-M M/B,MOTHERBOARD,WESTERN DIGITAL 250GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-075,I3,DESKTOP,,2013-04-03,ORION ATX,DESKTOP CASING,ORION 500W PSU, POWER SUPPLY,INTEL CORE I3 530 2.93 GHZ,PROCESSOR,ASUS P7H55-M M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-076,I3,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 530 2.93 GHZ,PROCESSOR,INTEL DH55HC M/B,MOTHERBOARD,WESTERN DIGITAL 250GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,,,,
13RENTAL-077,I3,DESKTOP,,2013-04-03,ORION ATX,DESKTOP CASING,ORION 500W PSU, POWER SUPPLY,INTEL CORE I3 530 2.93 GHZ,PROCESSOR,INTEL DH55HC M/B,MOTHERBOARD,SEAGATE 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
 13RENTAL-078,I5,DESKTOP,WIN 8.1 PRO,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS R2.0 M/B,MOTHERBOARD,WESTERN DIGITAL 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,,,,
13RENTAL-079,I5,DESKTOP,WIN 8.1 PRO,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS R2.0 M/B,MOTHERBOARD,WESTERN DIGITAL 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,,,,
13RENTAL-080,I5,DESKTOP,WIN 8.1 PRO,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,WESTERN DIGITAL 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,,,,
13RENTAL-081,I5,DESKTOP,WIN 7 PRO,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,WESTERN DIGITAL 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,,,,
13RENTAL-082,I5,DESKTOP,WIN 8.1 PRO,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,WESTERN DIGITAL 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,,,,
13RENTAL-083,I5,DESKTOP,WIN 8.1 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-084,I5,DESKTOP,WIN 8.1 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,ASUS DRIVE,DVDRW SATA,,
13RENTAL-085,I5,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-086,I3,DESKTOP,WIN 7 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 3220 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-087,I5,DESKTOP,WIN 7 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-088,I5,DESKTOP,WIN 8.1 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-089,I5,DESKTOP,WIN 10 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-090,I5,DESKTOP,WIN 7 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-091,I5,DESKTOP,WIN 8.1 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-092,I3,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2120 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,WESTERN DIGITAL 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-093,I5,DESKTOP,WIN 7 PRO ,2013-04-03,ORION ATX,DESKTOP CASING,ORION 600W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-094,I5,DESKTOP,WIN 8.1 PRO ,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-095,I5,DESKTOP,WIN 7 PRO ,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-096,I5,DESKTOP,WIN 8.1 PRO ,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS R2.0 M/B,MOTHERBOARD,TOSHIBA 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,ASUS DRIVE,DVDRW SATA,,
13RENTAL-097,I5,DESKTOP,WIN 8.1 PRO ,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-098,I5,DESKTOP,WIN 8.1 PRO ,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS R2.0 M/B,MOTHERBOARD,TOSHIBA 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,ASUS DRIVE,DVDRW SATA,,
13RENTAL-099,I5,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-100,I5,DESKTOP,WIN 8.1 PRO ,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-101,I5,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-102,I5,DESKTOP,WIN 8.1 PRO ,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-103,I5,DESKTOP,WIN 8.1 PRO ,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-104,I5,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,ASUS DRIVE,DVDRW SATA,,
13RENTAL-105,I5,DESKTOP,WIN 8.1 PRO ,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-106,I5,DESKTOP,WIN 8.1 PRO ,2013-04-03,ORION ATX,DESKTOP CASING,ORION 600W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-107,I5,DESKTOP,WIN 7 PRO ,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-108,I5,DESKTOP,WIN 8.1 PRO ,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-109,I5,DESKTOP,WIN 10 PRO ,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS R2.0 M/B,MOTHERBOARD,TOSHIBA 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,ASUS DRIVE,DVDRW SATA,,
13RENTAL-110,I5,DESKTOP,WIN 8.1 PRO ,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS R2.0 M/B,MOTHERBOARD,TOSHIBA 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,IBM DRIVE,DVDRW SATA,,
13RENTAL-111,I5,DESKTOP,,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS R2.0 M/B,MOTHERBOARD,TOSHIBA 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,ASUS DRIVE,DVDRW SATA,,
13RENTAL-112,I5,DESKTOP,WIN 7 PRO ,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3550 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,SEAGATE 250GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-113,I5,DESKTOP,WIN 8.1 PRO ,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS R2.0 M/B,MOTHERBOARD,TOSHIBA 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-114,I5,DESKTOP,WIN 8.1 PRO ,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS R2.0 M/B,MOTHERBOARD,TOSHIBA 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,ASUS DRIVE,DVDRW SATA,,
13RENTAL-115,I5,DESKTOP,WIN 8.1 PRO ,2013-07-10,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I5 3570 3.40 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS R2.0 M/B,MOTHERBOARD,TOSHIBA 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-116,I3,DESKTOP,WIN 7 PRO ,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2120 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,WESTERN DIGITAL 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-117,I3,DESKTOP,WIN 7 PRO,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2120 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,WESTERN DIGITAL 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,MANLI 512MB GF8400GS DDR2 VIDEOCARD,VIDEOCARD
13RENTAL-118,I3,DESKTOP,WIN 7 PRO ,2013-04-03,ORION ATX,DESKTOP CASING,ORION 550W PSU, POWER SUPPLY,INTEL CORE I3 2120 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS R2.0 M/B,MOTHERBOARD,WESTERN DIGITAL 500GB HDD SATA,HDD,SEITEC 4GB PC1333 DDR3 MEMORY,MEMORY,,,SAMSUNG DRIVE,DVDRW SATA,,
13RENTAL-119,I3,DESKTOP,,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2120 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,WESTERN DIGITAL 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
13RENTAL-120,I3,DESKTOP,WIN 7 PRO ,2013-04-03,FORTRESS ATX,DESKTOP CASING,FORTRESS 700W PSU, POWER SUPPLY,INTEL CORE I3 2120 3.30 GHZ,PROCESSOR,ASUS P8H61-MLX3 PLUS  M/B,MOTHERBOARD,WESTERN DIGITAL 500GB HDD SATA,HDD,KINGSTON 4GB PC1333 DDR3 MEMORY,MEMORY,,,LITEON DRIVE,DVDRW SATA,,
